Price,Adj Close,Close,High,Low,Open,Volume,Company,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume
06-04-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.62764359,65.55999756,66.58000183,65.29000092,66.05999756,28771400
07-04-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.25521851,66.25,66.56999969,65.36000061,65.66999817,17793300
08-04-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.98283005,67.05000305,67.29000092,66.36000061,66.97000122,22224200
09-04-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.08332825,68.26000214,68.40000153,66.62999725,66.80000305,27177100
12-04-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.4912262,65.41000366,68.48999786,64.70999908,68.19999695,51266900
13-04-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.31841278,65.22000122,65.62999725,64.20999908,65.61000061,26822000
14-04-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.3816185,64.19000244,65.37999725,63.84000015,65.30999756,25768400
15-04-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.13651657,65.01999664,65.22000122,63.68000031,63.97000122,24927700
16-04-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.89094162,64.75,65.51999664,64.56999969,65.33000183,24625500
19-04-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.87229156,63.63000107,64.73999786,63.06999969,64.69999695,23997700
20-04-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.02644348,62.70000076,63.75999832,62.40999985,63.63999939,19872100
21-04-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.93595505,63.70000076,63.77999878,62.29999924,62.79000092,24364200
22-04-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.90821457,62.56999969,63.90999985,62.27999878,63.34999847,38257600
23-04-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.87953186,59.24000168,60,57.90000153,59.15999985,77479500
26-04-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.44296265,58.75999832,59.52000046,58.45999908,59.09999847,39645900
27-04-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.72444916,57.97000122,58.63000107,57.77000046,58.56000137,38167700
28-04-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.40611267,57.61999893,58.15999985,57.15000153,57.52000046,30387400
29-04-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.00640488,58.27999878,58.29999924,57.47000122,57.88000107,23290600
30-04-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.3242569,57.52999878,58.43000031,57.06999969,57.61000061,30731800
03-05-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.07870102,57.25999832,57.88000107,56.84000015,57.86000061,22281700
04-05-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.75127029,56.90000153,56.97999954,55.81000137,56.88000107,35323600
05-05-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.70579529,56.84999847,57.29999924,56.45999908,56.95999908,21001900
06-05-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.335392,57.18999863,57.25,56.25,56.61999893,25529300
07-05-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.77463913,57.66999817,58.00999832,57.24000168,57.70000076,19959000
10-05-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.21895599,55.97000122,57.22999954,55.88000107,57.15000153,35046500
11-05-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.36790466,55.04000092,55.63000107,54.29999924,55.04999924,35968100
12-05-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.06843567,53.61999893,54.65000153,53.41999817,54.38999939,30232300
13-05-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.4253273,54.00999832,54.38999939,53.45999908,54.04000092,29192500
14-05-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.65158844,55.34999847,55.84999847,54.25999832,54.59999847,28158300
17-05-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.63328552,55.33000183,55.88999939,54.75999832,55.29000092,20010200
18-05-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.18487549,54.84000015,56.13999939,54.79999924,55.95000076,18703400
19-05-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.66072845,55.36000061,55.43000031,53.84000015,54.06999969,23769700
20-05-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.20065689,55.95000076,56.24000168,55.36000061,55.56999969,23145200
21-05-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.31962204,56.08000183,56.70999908,55.97999954,56.41999817,17723100
24-05-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.12491608,56.95999908,57.38999939,56.40000153,56.65000153,19164400
25-05-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.04256058,56.86999893,57.56000137,56.41999817,57.56000137,22309900
26-05-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.08831406,56.91999817,57.22999954,56.59000015,57.04999924,15173600
27-05-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.8295517,57.72999954,57.88000107,57,57.11000061,32387600
28-05-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.27133179,57.11999893,57.65000153,56.93999863,57.54999924,20303900
01-06-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.06085968,56.88999939,57.81999969,56.59000015,57.61000061,20326400
02-06-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.60077667,57.47999954,57.68999863,56.75999832,56.90999985,18483600
03-06-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.46603394,56.24000168,57.09999847,56.09000015,56.97999954,21831300
04-06-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.50011063,57.36999893,57.75,56.54000092,56.54999924,21493800
07-06-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.24388504,57.09000015,57.43999863,56.77999878,57.40999985,17364400
08-06-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.1615181,57,57.63999939,56.59999847,57.45000076,33254500
09-06-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.1615181,57,57.47999954,56.97000122,57.36000061,13904800
10-06-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.50926971,57.38000107,58.02999878,56.93000031,57.15000153,26738100
11-06-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.93937683,57.84999847,57.93999863,56.95000076,57.47000122,18119700
14-06-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.25050735,58.18999863,58.20000076,57.22999954,58.02000046,21784500
15-06-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.06748581,57.99000168,58.41999817,57.79999924,58.20999908,20806500
16-06-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.36284637,57.22000122,58.36999893,56.77000046,58.15000153,21879700
17-06-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.32624054,57.18000031,57.90000153,56.70000076,57.04999924,21498800
18-06-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.94441605,55.66999817,56.75,55.09999847,56.68000031,55118300
21-06-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.12744522,55.86999893,56.04000092,55.36999893,55.75,19254600
22-06-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.12744522,55.86999893,56.27999878,55.5,55.93999863,18682800
23-06-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.5692215,55.25999832,55.97000122,55.22999954,55.86999893,20287900
24-06-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.31046677,56.06999969,56.09999847,55.34000015,55.49000168,21209700
25-06-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.16405106,55.90999985,56.40999985,55.75,56.02000046,21101200
28-06-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.60077667,57.47999954,57.72999954,56.34000015,56.36000061,22480900
29-06-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.93274307,56.75,57.83000183,55.88000107,57.54999924,26360000
30-06-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.37453079,56.13999939,56.38000107,55.38999939,56.34000015,29891600
01-07-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25556183,56.00999832,56.63999939,55.86999893,56.13000107,24871600
02-07-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.94189835,56.75999832,56.99000168,56.31999969,56.54999924,17219400
06-07-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.32876968,56.09000015,57.00999832,55.70000076,56.91999817,26186600
07-07-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.20980453,55.95999908,56.45000076,55.70999908,56.36999893,14857400
08-07-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.68817902,55.38999939,55.72000122,54.79000092,55.31000137,19162000
09-07-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.23726273,55.99000168,56.11000061,55.31000137,55.50999832,18708000
12-07-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.91444016,56.72999954,56.75999832,56.11000061,56.25999832,15392800
13-07-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.04256058,56.86999893,57.29999924,56.34000015,56.61999893,15716000
14-07-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.72227097,56.52000046,57.45999908,56.33000183,57.16999817,16263600
15-07-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.07253647,55.81000137,56.40000153,55.56999969,56.40000153,18917000
16-07-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.30383682,54.97000122,56.93000031,54.90000153,56.04999924,25263800
19-07-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.00185013,54.63999939,54.81000137,53.97000122,54.40999985,27007700
20-07-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.55092239,55.24000168,55.56000137,54.27000046,54.91999817,19867000
21-07-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.45689011,56.22999954,56.27999878,55.00999832,55.18000031,18497200
22-07-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.20980453,55.95999908,56.54000092,55.68000031,56.06000137,36691000
23-07-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5010643,53,54.70999908,52.31999969,54.58000183,67742300
26-07-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.69986725,54.31000137,54.54000092,52.75999832,52.81000137,32881200
27-07-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.66578293,53.18000031,53.20000076,52.31000137,53.11999893,39878000
28-07-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.56512451,53.06999969,53.91999817,52.93999863,53.02999878,28478800
29-07-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.14164734,53.70000076,54.09999847,53.31999969,53.47999954,16886600
30-07-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.15995026,53.72000122,53.90000153,53.25,53.65000153,16465700
02-08-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.12333679,53.68000031,54.47000122,53.54000092,53.99000168,18098100
03-08-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.47108459,54.06000137,54.15999985,53.25999832,53.88999939,16375900
04-08-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.3246727,53.90000153,54.43999863,53.70000076,54.25,17612700
05-08-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.63598633,53.88999939,54.02000046,53.58000183,53.99000168,15310000
06-08-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.66361237,53.91999817,54.13000107,53.72999954,53.86000061,19256000
09-08-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.78336716,54.04999924,54.40999985,53.83000183,54.08000183,14670100
10-08-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.68203354,53.93999863,54.38999939,53.50999832,54.24000168,16215700
11-08-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.86624527,54.13999939,54.36000061,53.84000015,54.25999832,18590800
12-08-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.31361389,53.54000092,54.18000031,53.25999832,54.16999817,15070100
13-08-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.26756287,53.49000168,53.56000137,53.06000137,53.5,15281100
16-08-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.24914169,53.47000122,53.49000168,53,53.22999954,17690300
17-08-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.53071594,52.68999863,53.18000031,52.22000122,53.16999817,22014900
18-08-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.07018661,52.18999863,53.02999878,52.11000061,52.59999847,15061700
19-08-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.30045319,52.43999863,52.66999817,51.58000183,52.04999924,22999400
20-08-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.90438461,52.00999832,52.38000107,51.41999817,52.15999985,25728300
23-08-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0280838,53.22999954,53.54000092,52.47999954,52.59000015,23976300
24-08-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.56230927,53.81000137,53.97000122,53.31000137,53.56000137,20348800
25-08-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.56230927,53.81000137,54.22999954,53.72999954,54.08000183,15048400
26-08-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.93598175,53.13000107,53.75,52.97000122,53.75,19570000
27-08-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.63598633,53.88999939,53.93999863,52.91999817,53.36000061,16525000
30-08-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.68203354,53.93999863,54.86999893,53.75999832,54.25999832,14581300
31-08-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.79256439,54.06000137,54.5,53.65999985,54.43999863,22350100
01-09-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.43334961,53.66999817,54.15999985,53.52999878,54.11000061,18615000
02-09-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.48861694,53.72999954,53.88999939,53.34999847,53.79999924,15869500
03-09-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.28597641,53.50999832,54.08000183,53.31999969,53.43999863,13456200
07-09-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.41493607,53.65000153,53.95000076,53.43999863,53.56999969,13915000
08-09-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.34124374,53.56999969,53.91999817,52.99000168,53.72999954,18235100
09-09-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.18466568,53.40000153,53.88999939,53.34000015,53.65999985,13495800
10-09-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.58993149,53.84000015,54.97999954,53.81000137,53.84999847,20324700
13-09-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.64915466,54.99000168,55.49000168,54.40999985,54.61000061,22639200
14-09-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.21625137,54.52000046,55.43999863,54.27000046,55.36999893,22072700
15-09-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.76888657,55.11999893,55.15000153,54.41999817,54.66999817,18796200
16-09-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.50178146,54.83000183,54.95000076,54.24000168,54.86000061,19863100
17-09-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.97677231,54.25999832,54.59000015,53.66999817,54.59000015,35359200
20-09-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.79782104,52.97999954,53.5,52.31999969,53.20999908,35051900
21-09-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.69649887,52.86999893,53.45000076,52.83000183,53.20000076,17968900
22-09-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.27677536,53.5,53.86999893,53,53.40000153,18594100
23-09-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.76493454,54.02999878,54.29999924,53.59999847,53.75,16474300
24-09-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.93993759,54.22000122,54.41999817,53.72999954,53.77999878,12976200
27-09-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.34520721,54.65999985,54.86999893,53.81999969,53.93999863,13899900
28-09-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.73729706,54,54.59000015,53.95999908,54.18000031,24691300
29-09-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.26756287,53.49000168,54.04999924,53.18000031,54,20514300
30-09-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.07413864,53.27999878,53.97999954,53.25999832,53.75999832,20534100
01-10-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.60835266,53.86000061,54.11000061,53.04999924,53.65000153,19895100
04-10-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.24914169,53.47000122,54.33000183,53.08000183,53.93000031,27353300
05-10-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.69124985,53.95000076,54.34000015,53.47999954,53.54999924,18129400
06-10-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.7188797,53.97999954,54.06999969,53.06999969,53.47999954,20059600
07-10-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.90309906,54.18000031,54.99000168,54.11999893,54.31999969,20704400
08-10-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.56230927,53.81000137,54.58000183,53.70000076,54.54999924,16068000
11-10-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.22151184,53.43999863,54.40999985,53.41999817,53.81000137,14398800
12-10-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.05175018,52.16999817,53.72000122,52.00999832,53.56999969,32784300
13-10-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.134655,52.25999832,52.58000183,51.86999893,52.38000107,18534000
14-10-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.64520264,53.90000153,54,52.72999954,52.90000153,26586700
15-10-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.16098022,54.45999908,54.49000168,53.81000137,54.20000076,25231100
18-10-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.17020798,54.47000122,54.56000137,53.72000122,54.18999863,22407600
19-10-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.85178375,55.20999908,55.22000122,54.36999893,54.63000107,18392900
20-10-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.99915695,55.36999893,55.49000168,55.08000183,55.25,16850300
21-10-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.579422,56,56.06999969,54.83000183,54.93000031,38390900
22-10-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.55568695,49.45999908,50.54999924,49.13999939,50.38999939,109971900
25-10-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.50963211,49.40999985,50.06999969,49.31000137,49.83000183,43178800
26-10-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.46883774,48.27999878,49.43999863,47.93000031,49.40000153,68405400
27-10-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.10961533,47.88999939,48.81999969,47.86999893,48.52000046,41081500
28-10-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.28462219,48.08000183,48.36000061,47.88000107,48.13999939,31317200
29-10-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.13199615,49,49.27999878,47.91999817,48.09999847,42301000
01-11-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.63858414,49.54999924,49.59999847,49,49.40000153,28013700
02-11-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.92411423,49.86000061,49.90000153,49.22999954,49.61000061,27193300
03-11-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.41226959,50.38999939,50.45000076,49.70999908,49.93000031,23962100
04-11-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.66083145,50.31000137,50.34999847,49.72999954,50.24000168,24806000
05-11-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22659302,50.91999817,51.58000183,50.54000092,50.54999924,36816200
08-11-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.8108902,51.54999924,51.99000168,51.06000137,51.45999908,31647800
09-11-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.48627853,51.20000076,51.77000046,50.77000046,51.54000092,22508400
10-11-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.07819366,50.75999832,51.38999939,50.70999908,50.97999954,25040700
11-11-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.86487579,50.52999878,51.06999969,50.40999985,51.00999832,25420000
12-11-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.66083145,50.31000137,50.90000153,50.18000031,50.59999847,23884800
15-11-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.67010498,50.31999969,50.63000107,50.11999893,50.40999985,24695800
16-11-2021,,,,,,,INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.93907547,50.61000061,51.15000153,50.34000015,50.36999893,30927800
